MANCHESTER CITY,LIVERPOOL,26 August 2014,2,45471,3 - 1,W,W,D,W,W,L,W,L,L,D,J. Hart,V. Kompany,M. Demichelis,G. Clichy,P. Zabaleta,S. Nasri,David Silva,Y. Touré,Fernando,E. Džeko,S. Jovetić,M. Pellegrini,S. Mignolet,G. Johnson,M. Škrtel,D. Lovren,Alberto Moreno,S. Gerrard,J. Allen,J. Henderson,Philippe Coutinho,D. Sturridge,R. Sterling,B. Rodgers
MANCHESTER UNITED,SWANSEA CITY,16 August 2014,1,75339,1 - 2,L,W,D,L,W,L,L,L,L,L,David de Gea,A. Young,C. Smalling,P. Jones,T. Blackett,D. Fletcher,Mata,Ander Herrera,J. Lingard,W. Rooney,Javier Hernández,L. van Gaal,Ł. Fabiański,N. Taylor,A. Williams,Àngel Rangel,Jordi Amat,W. Routledge,N. Dyer,Ki Sung-Yeung,J. Shelvey,G. Sigurðsson,W. Bony,G. Monk
WEST HAM UNITED,TOTTENHAM HOTSPUR,16 August 2014,1,34977,0 - 1,W,D,W,L,L,W,W,L,W,L,Adrián,J. O'Brien,J. Collins,W. Reid,A. Cresswell,S. Downing,K. Nolan,M. Noble,C. Kouyaté,Ricardo Vaz Té,C. Cole,S. Allardyce,H. Lloris,Y. Kaboul,D. Rose,K. Naughton,A. Lennon,E. Capoue,E. Lamela,C. Eriksen,N. Bentaleb,E. Dier,E. Adebayor,M. Pochettino
WEST BROMWICH ALBION,SUNDERLAND,16 August 2014,1,25468,2 - 2,L,W,W,D,W,W,L,L,D,D,B. Foster,J. Olsson,S. Pocognoli,C. Dawson,A. Wisdom,C. Gardner,Y. Mulumbu,C. Brunt,G. Dorrans,V. Anichebe,S. Berahino,A. Irvine,V. Mannone,W. Brown,J. O'Shea,P. van Aanholt,V. Roberge,A. Johnson,L. Cattermole,S. Larsson,J. Rodwell,S. Fletcher,C. Wickham,G. Poyet
STOKE CITY,ASTON VILLA,16 August 2014,1,27478,0 - 1,W,L,D,D,D,L,D,W,L,D,A. Begović,E. Pieters,P. Bardsley,R. Shawcross,M. Wilson,S. Ireland,G. Whelan,S. N'Zonzi,Bojan,M. Arnautović,M. Diouf,M. Hughes,B. Guzan,P. Senderos,A. Hutton,R. Vlaar,K. Richardson,A. Cissokho,C. N'Zogbia,F. Delph,A. Westwood,G. Agbonlahor,A. Weimann,P. Lambert
QUEENS PARK RANGERS,HULL CITY,16 August 2014,1,17603,0 - 1,L,W,L,L,W,D,L,D,L,W,R. Green,R. Ferdinand,R. Dunne,A. Traoré,D. Simpson,S. Caulker,J. Barton,J. Mutch,A. Faurlin,L. Rémy,C. Austin,H. Redknapp,A. McGregor,C. Davies,A. Bruce,J. Chester,A. Robertson,T. Huddlestone,Ahmed El Mohamady,R. Snodgrass,J. Livermore,T. Ince,N. Jelavić,S. Bruce
LEICESTER CITY,EVERTON,16 August 2014,1,31603,2 - 2,L,W,L,L,D,L,D,W,W,D,K. Schmeichel,P. Konchesky,W. Morgan,R. De Laet,L. Moore,A. King,D. Drinkwater,A. Knockaert,R. Mahrez,D. Nugent,L. Ulloa,N. Pearson,T. Howard,P. Jagielka,L. Baines,S. Distin,J. Stones,A. McGeady,S. Pienaar,G. Barry,J. McCarthy,S. Naismith,R. Lukaku,Roberto Martínez
ARSENAL,CRYSTAL PALACE,16 August 2014,1,59962,2 - 1,W,L,W,L,L,W,W,W,D,W,W. Szczęsny,M. Debuchy,K. Gibbs,L. Koscielny,C. Chambers,Arteta,Santi Cazorla,J. Wilshere,A. Ramsey,A. Sánchez,Y. Sanogo,A. Wenger,J. Speroni,B. Hangeland,S. Dann,M. Kelly,J. Ward,M. Jedinak,J. Ledley,J. Puncheon,M. Chamakh,F. Campbell,Y. Bolasie,K. Millen
LIVERPOOL,SOUTHAMPTON,17 August 2014,1,44736,2 - 1,L,W,L,L,D,L,W,D,W,L,S. Mignolet,G. Johnson,M. Škrtel,D. Lovren,Javi Manquillo,S. Gerrard,Lucas Leiva,J. Henderson,Philippe Coutinho,D. Sturridge,R. Sterling,B. Rodgers,F. Forster,M. Yoshida,José Fonte,R. Bertrand,N. Clyne,S. Davis,M. Schneiderlin,D. Tadić,V. Wanyama,J. Ward-Prowse,G. Pellè,R. Koeman
NEWCASTLE UNITED,MANCHESTER CITY,17 August 2014,1,50816,0 - 2,W,L,L,L,L,W,W,D,W,W,T. Krul,F. Coloccini,M. Williamson,D. Janmaat,P. Dummett,M. Sissoko,Y. Gouffran,V. Anita,J. Colback,R. Cabella,E. Rivière,A. Pardew,J. Hart,V. Kompany,M. Demichelis,G. Clichy,A. Kolarov,S. Nasri,David Silva,Y. Touré,Fernando,E. Džeko,S. Jovetić,M. Pellegrini
BURNLEY,CHELSEA,19 August 2014,1,20699,1 - 3,L,L,D,D,L,W,L,D,W,W,T. Heaton,J. Shackell,M. Duff,K. Trippier,B. Mee,M. Taylor,D. Jones,D. Marney,S. Arfield,L. Jutkiewicz,D. Ings,S. Dyche,T. Courtois,J. Terry,G. Cahill,B. Ivanović,Azpilicueta,Fàbregas,N. Matić,Oscar,A. Schürrle,E. Hazard,Diego Costa,José Mourinho
SOUTHAMPTON,CRYSTAL PALACE,15 May 2016,38,31313,4 - 1,L,W,D,W,L,W,W,W,D,W,F. Forster,José Fonte,R. Bertrand,R. Martina,V. van Dijk,S. Davis,D. Tadić,V. Wanyama,Oriol Romeu,S. Long,S. Mané,R. Koeman,J. Speroni,A. Mariappa,D. Delaney,J. Ward,P. Souaré,M. Jedinak,J. Mutch,J. Puncheon,J. McArthur,E. Adebayor,D. Gayle,A. Pardew
ARSENAL,ASTON VILLA,15 May 2016,38,60007,4 - 0,W,L,W,L,L,L,D,W,L,D,P. Čech,Nacho Monreal,L. Koscielny,Gabriel Paulista,Bellerín,M. Özil,Santi Cazorla,J. Wilshere,F. Coquelin,A. Sánchez,O. Giroud,A. Wenger,M. Bunn,J. Lescott,A. Cissokho,K. Toner,C. Sánchez,S. Sinclair,A. Westwood,L. Bacuna,I. Gueye,J. Lyden,J. Ayew,E. Black
SWANSEA CITY,MANCHESTER CITY,15 May 2016,38,20934,1 - 1,L,L,L,L,L,W,W,D,W,W,K. Nordfeldt,Àngel Rangel,F. Fernández,Jordi Amat,S. Kingsley,W. Routledge,J. Cork,L. Fer,L. Britton,J. Montero,A. Ayew,F. Guidolin,J. Hart,B. Sagna,G. Clichy,N. Otamendi,E. Mangala,Jesús Navas,Fernandinho,Fernando,K. De Bruyne,S. Agüero,K. Iheanacho,M. Pellegrini
CHELSEA,LEICESTER CITY,15 May 2016,38,41494,1 - 1,W,L,D,W,W,L,W,L,L,D,T. Courtois,G. Cahill,B. Ivanović,Azpilicueta,A. Baba,Fàbregas,N. Matić,Pedro,Willian,E. Hazard,B. Traoré,G. Hiddink,K. Schmeichel,M. Wasilewski,C. Fuchs,D. Simpson,W. Morgan,A. King,D. Drinkwater,R. Mahrez,N. Kanté,D. Gray,J. Vardy,C. Ranieri
STOKE CITY,WEST HAM UNITED,15 May 2016,38,27721,2 - 1,W,L,D,D,D,W,D,W,L,L,S. Given,E. Pieters,R. Shawcross,G. Cameron,P. Wollscheid,G. Whelan,G. Imbula,J. Walters,Bojan,M. Arnautović,Joselu,M. Hughes,D. Randolph,A. Ogbonna,W. Reid,J. Tomkins,A. Cresswell,M. Noble,C. Kouyaté,M. Antonio,M. Lanzini,A. Carroll,D. Sakho,S. Bilić
WATFORD,SUNDERLAND,15 May 2016,38,21012,2 - 2,L,W,L,D,L,W,L,L,D,D,Gomes,S. Prödl,M. Britos,C. Cathcart,N. Aké,José Jurado,A. Abdi,B. Watson,A. Guédioura,O. Ighalo,T. Deeney,Quique Sánchez Flores,J. Pickford,J. O'Shea,L. Koné,D. Yedlin,J. Lens,S. Larsson,J. Rodwell,D. Watmore,T. Robson,D. N'Doye,R. Greenwood,S. Allardyce
WEST BROMWICH ALBION,LIVERPOOL,15 May 2016,38,26196,1 - 1,L,W,W,D,W,L,W,L,L,D,B. Foster,J. Olsson,G. McAuley,J. Evans,C. Dawson,C. Gardner,D. Fletcher,C. Yacob,J. McClean,S. Rondón,J. Leko,T. Pulis,A. Bogdán,M. Škrtel,J. Flanagan,B. Smith,Lucas Leiva,J. Allen,J. Ibe,K. Stewart,S. Ojo,C. Brannagan,C. Benteke,J. Klopp
EVERTON,NORWICH CITY,15 May 2016,38,36691,3 - 0,L,D,W,W,D,L,W,D,L,D,T. Howard,P. Jagielka,L. Baines,J. Stones,M. Pennington,G. Barry,J. McCarthy,T. Davies,K. Dowell,K. Mirallas,R. Lukaku,D. Unsworth,J. Ruddy,Martin Olsson,R. Bennett,R. Martin,Ivo Pinto,G. O'Neil,M. Jarvis,G. Dorrans,N. Redmond,S. Naismith,C. Jerome,A. Neil
NEWCASTLE UNITED,TOTTENHAM HOTSPUR,15 May 2016,38,52183,5 - 1,W,L,L,L,L,W,W,L,W,L,K. Darlow,S. Taylor,D. Janmaat,C. Mbemba,P. Dummett,G. Wijnaldum,C. Tioté,M. Sissoko,J. Colback,A. Townsend,A. Mitrović,Rafael Benítez,H. Lloris,J. Vertonghen,K. Walker,T. Alderweireld,B. Davies,R. Mason,E. Lamela,C. Eriksen,E. Dier,Son Heung-Min,H. Kane,M. Pochettino
MANCHESTER UNITED,AFC BOURNEMOUTH,18 May 2016,38,74363,3 - 1,L,W,D,L,W,W,W,L,L,L,David de Gea,A. Valencia,D. Blind,C. Smalling,C. Borthwick-Jackson,M. Carrick,Mata,J. Lingard,W. Rooney,A. Martial,M. Rashford,L. van Gaal,A. Federici,T. Elphick,S. Francis,C. Daniels,S. Cook,A. Surman,D. Gosling,M. Pugh,M. Ritchie,C. Wilson,J. King,E. Howe
ASTON VILLA,NEWCASTLE UNITED,7 May 2016,37,33055,0 - 0,L,D,W,L,D,W,L,L,L,L,M. Bunn,A. Hutton,J. Lescott,C. Clark,K. Toner,C. Sánchez,S. Sinclair,A. Westwood,L. Bacuna,I. Gueye,J. Ayew,E. Black,K. Darlow,J. Lascelles,C. Mbemba,P. Dummett,G. Wijnaldum,C. Tioté,M. Sissoko,V. Anita,J. Colback,A. Townsend,P. Cissé,Rafael Benítez
SUNDERLAND,CHELSEA,7 May 2016,37,47050,3 - 2,W,L,L,D,D,W,L,D,W,W,V. Mannone,Y. Kaboul,L. Koné,J. Kirchhoff,P. van Aanholt,D. Yedlin,L. Cattermole,Y. M'Vila,J. Defoe,W. Khazri,F. Borini,S. Allardyce,T. Courtois,J. Terry,G. Cahill,B. Ivanović,Azpilicueta,Fàbregas,J. Obi Mikel,N. Matić,Willian,E. Hazard,Diego Costa,G. Hiddink
LEICESTER CITY,EVERTON,7 May 2016,37,32140,3 - 1,L,W,L,L,D,L,D,W,W,D,K. Schmeichel,M. Wasilewski,C. Fuchs,D. Simpson,W. Morgan,A. King,M. Albrighton,R. Mahrez,N. Kanté,S. Okazaki,J. Vardy,C. Ranieri,Joel Robles,L. Baines,B. Oviedo,J. Stones,M. Pennington,A. Lennon,J. McCarthy,T. Cleverley,R. Barkley,R. Lukaku,O. Niasse,Roberto Martínez
TOTTENHAM HOTSPUR,SOUTHAMPTON,8 May 2016,37,35748,1 - 2,W,W,L,W,L,L,W,D,W,L,H. Lloris,J. Vertonghen,D. Rose,K. Walker,T. Alderweireld,R. Mason,E. Lamela,C. Eriksen,E. Dier,Son Heung-Min,H. Kane,M. Pochettino,F. Forster,José Fonte,R. Bertrand,R. Martina,V. van Dijk,S. Davis,D. Tadić,V. Wanyama,J. Clasie,S. Long,S. Mané,R. Koeman
LIVERPOOL,WATFORD,8 May 2016,37,43341,2 - 0,L,W,L,L,D,L,W,L,D,L,S. Mignolet,M. Škrtel,J. Flanagan,Alberto Moreno,Lucas Leiva,J. Allen,Philippe Coutinho,J. Ibe,K. Stewart,S. Ojo,C. Benteke,J. Klopp,Gomes,S. Prödl,M. Britos,C. Cathcart,José Jurado,Mario Suárez,A. Abdi,B. Watson,I. Anya,O. Ighalo,T. Deeney,Quique Sánchez Flores
MANCHESTER CITY,ARSENAL,8 May 2016,37,54425,2 - 2,W,W,D,W,W,W,L,W,L,L,J. Hart,B. Sagna,G. Clichy,N. Otamendi,E. Mangala,Jesús Navas,Fernandinho,Fernando,K. De Bruyne,S. Agüero,K. Iheanacho,M. Pellegrini,P. Čech,Nacho Monreal,L. Koscielny,Gabriel Paulista,Bellerín,A. Ramsey,Mohamed Elneny,A. Iwobi,A. Sánchez,D. Welbeck,O. Giroud,A. Wenger
WEST HAM UNITED,MANCHESTER UNITED,11 May 2016,35,34602,3 - 2,W,D,W,L,L,L,W,D,L,W,D. Randolph,A. Ogbonna,W. Reid,A. Cresswell,D. Payet,M. Noble,C. Kouyaté,M. Antonio,M. Lanzini,A. Carroll,D. Sakho,S. Bilić,David de Gea,A. Valencia,D. Blind,M. Rojo,C. Smalling,Mata,M. Schneiderlin,Ander Herrera,W. Rooney,A. Martial,M. Rashford,L. van Gaal
NORWICH CITY,WATFORD,12 May 2016,35,26279,4 - 2,L,W,D,L,D,L,W,L,D,L,J. Ruddy,Martin Olsson,R. Bennett,R. Martin,Ivo Pinto,G. O'Neil,W. Hoolahan,G. Dorrans,N. Redmond,S. Naismith,D. Mbokani,A. Neil,Gomes,M. Britos,A. Nyom,C. Cathcart,José Jurado,Mario Suárez,A. Abdi,B. Watson,I. Anya,O. Ighalo,T. Deeney,Quique Sánchez Flores
SUNDERLAND,EVERTON,12 May 2016,30,46454,3 - 0,W,L,L,D,D,L,D,W,W,D,V. Mannone,Y. Kaboul,L. Koné,J. Kirchhoff,P. van Aanholt,D. Yedlin,L. Cattermole,Y. M'Vila,J. Defoe,W. Khazri,F. Borini,S. Allardyce,Joel Robles,L. Baines,Ramiro Funes Mori,J. Stones,M. Pennington,G. Barry,J. McCarthy,T. Cleverley,R. Barkley,K. Mirallas,R. Lukaku,Roberto Martínez
LIVERPOOL,CHELSEA,12 May 2016,30,43210,1 - 1,L,W,L,L,D,W,L,D,W,W,S. Mignolet,K. Touré,D. Lovren,N. Clyne,Alberto Moreno,J. Milner,A. Lallana,Philippe Coutinho,E. Can,D. Sturridge,Roberto Firmino,J. Klopp,A. Begović,G. Cahill,Azpilicueta,A. Baba,Fàbregas,J. Obi Mikel,N. Matić,Pedro,Willian,E. Hazard,B. Traoré,G. Hiddink
WATFORD,ASTON VILLA,30 April 2016,36,20653,3 - 2,L,W,L,D,L,L,D,W,L,D,Gomes,M. Britos,C. Cathcart,J. Paredes,José Jurado,Mario Suárez,A. Abdi,B. Watson,I. Anya,O. Ighalo,T. Deeney,Quique Sánchez Flores,M. Bunn,A. Hutton,J. Lescott,A. Cissokho,C. Clark,K. Toner,A. Westwood,L. Bacuna,I. Gueye,R. Gestede,J. Ayew,E. Black
ARSENAL,NORWICH CITY,30 April 2016,36,59989,1 - 0,W,L,W,L,L,L,W,D,L,D,P. Čech,P. Mertesacker,Nacho Monreal,L. Koscielny,Bellerín,M. Özil,A. Ramsey,Mohamed Elneny,A. Iwobi,A. Sánchez,O. Giroud,A. Wenger,J. Ruddy,Martin Olsson,S. Bassong,R. Martin,Ivo Pinto,G. O'Neil,W. Hoolahan,J. Howson,R. Brady,N. Redmond,C. Jerome,A. Neil
SWANSEA CITY,LIVERPOOL,1 May 2016,36,20972,3 - 1,L,L,L,L,L,L,W,L,L,D,Ł. Fabiański,N. Taylor,A. Williams,Àngel Rangel,Jordi Amat,W. Routledge,J. Cork,L. Britton,G. Sigurðsson,J. Montero,A. Ayew,F. Guidolin,D. Ward,M. Škrtel,D. Lovren,N. Clyne,B. Smith,Philippe Coutinho,J. Ibe,K. Stewart,S. Ojo,Chirivella,D. Sturridge,J. Klopp
MANCHESTER UNITED,LEICESTER CITY,1 May 2016,36,75275,1 - 1,L,W,D,L,W,L,W,L,L,D,David de Gea,A. Valencia,D. Blind,M. Rojo,C. Smalling,M. Carrick,M. Fellaini,J. Lingard,W. Rooney,A. Martial,M. Rashford,L. van Gaal,K. Schmeichel,R. Huth,C. Fuchs,D. Simpson,W. Morgan,J. Schlupp,D. Drinkwater,R. Mahrez,N. Kanté,S. Okazaki,L. Ulloa,C. Ranieri
SOUTHAMPTON,MANCHESTER CITY,1 May 2016,36,31472,4 - 2,L,W,D,W,L,W,W,D,W,W,F. Forster,José Fonte,R. Bertrand,R. Martina,V. van Dijk,S. Davis,D. Tadić,V. Wanyama,J. Clasie,S. Long,S. Mané,R. Koeman,J. Hart,P. Zabaleta,A. Kolarov,N. Otamendi,E. Mangala,S. Nasri,Fernandinho,F. Delph,W. Bony,R. Sterling,K. Iheanacho,M. Pellegrini
CHELSEA,TOTTENHAM HOTSPUR,3 May 2016,36,41545,2 - 2,W,L,D,W,W,W,W,L,W,L,A. Begović,J. Terry,G. Cahill,B. Ivanović,Azpilicueta,Fàbregas,J. Obi Mikel,N. Matić,Pedro,Willian,Diego Costa,G. Hiddink,H. Lloris,J. Vertonghen,D. Rose,K. Walker,T. Alderweireld,M. Dembélé,E. Lamela,C. Eriksen,E. Dier,Son Heung-Min,H. Kane,M. Pochettino
NORWICH CITY,MANCHESTER UNITED,7 May 2016,37,27132,0 - 1,L,W,D,L,D,L,W,D,L,W,J. Ruddy,Martin Olsson,S. Bassong,R. Martin,Ivo Pinto,G. O'Neil,W. Hoolahan,J. Howson,R. Brady,N. Redmond,C. Jerome,A. Neil,David de Gea,A. Valencia,M. Darmian,M. Rojo,C. Smalling,M. Carrick,Mata,Ander Herrera,J. Lingard,W. Rooney,M. Depay,L. van Gaal
AFC BOURNEMOUTH,WEST BROMWICH ALBION,7 May 2016,37,11040,1 - 1,W,W,L,L,L,L,W,W,D,W,A. Boruc,T. Elphick,S. Francis,C. Daniels,S. Cook,A. Surman,H. Arter,J. Stanislas,L. Grabban,M. Gradel,B. Afobe,E. Howe,B. Foster,J. Olsson,G. McAuley,J. Evans,C. Dawson,C. Gardner,D. Fletcher,C. Yacob,J. McClean,S. Rondón,J. Leko,T. Pulis
WEST HAM UNITED,SWANSEA CITY,7 May 2016,37,34907,1 - 4,W,D,W,L,L,L,L,L,L,L,D. Randolph,A. Ogbonna,W. Reid,A. Cresswell,D. Payet,M. Noble,V. Moses,C. Kouyaté,M. Antonio,M. Lanzini,A. Carroll,S. Bilić,Ł. Fabiański,K. Naughton,F. Fernández,Jordi Amat,S. Kingsley,W. Routledge,J. Cork,L. Fer,Ki Sung-Yeung,A. Ayew,M. Barrow,F. Guidolin
CRYSTAL PALACE,STOKE CITY,7 May 2016,37,23990,2 - 1,W,W,W,D,W,W,L,D,D,D,W. Hennessey,D. Delaney,S. Dann,J. Ward,P. Souaré,Y. Cabaye,J. Puncheon,J. McArthur,Y. Bolasie,C. Wickham,D. Gayle,A. Pardew,J. Haugaard,E. Pieters,P. Bardsley,R. Shawcross,G. Cameron,C. Adam,G. Whelan,X. Shaqiri,G. Imbula,P. Crouch,M. Arnautović,M. Hughes
ASTON VILLA,SOUTHAMPTON,23 April 2016,35,29729,2 - 4,L,D,W,L,D,L,W,D,W,L,B. Guzan,A. Hutton,M. Richards,J. Lescott,A. Cissokho,C. Sánchez,S. Sinclair,A. Westwood,L. Bacuna,I. Gueye,J. Ayew,E. Black,F. Forster,José Fonte,R. Bertrand,Cédric Soares,V. van Dijk,S. Davis,D. Tadić,V. Wanyama,Oriol Romeu,S. Long,J. Rodriguez,R. Koeman
LIVERPOOL,NEWCASTLE UNITED,23 April 2016,35,43837,2 - 2,L,W,L,L,D,W,L,L,L,L,S. Mignolet,K. Touré,D. Lovren,Alberto Moreno,C. Randall,J. Milner,A. Lallana,J. Allen,K. Stewart,D. Sturridge,Roberto Firmino,J. Klopp,K. Darlow,J. Lascelles,C. Mbemba,P. Dummett,C. Tioté,M. Sissoko,V. Anita,J. Colback,A. Townsend,P. Cissé,Ayoze Pérez,Rafael Benítez
AFC BOURNEMOUTH,CHELSEA,23 April 2016,35,11365,1 - 4,W,W,L,L,L,W,L,D,W,W,A. Boruc,T. Elphick,S. Francis,C. Daniels,S. Cook,A. Surman,D. Gosling,M. Pugh,J. Stanislas,L. Grabban,J. King,E. Howe,A. Begović,B. Ivanović,Azpilicueta,A. Baba,Fàbregas,J. Obi Mikel,N. Matić,Pedro,Willian,E. Hazard,Diego Costa,G. Hiddink
SUNDERLAND,ARSENAL,24 April 2016,35,45420,0 - 0,W,L,L,D,D,W,L,W,L,L,V. Mannone,Y. Kaboul,L. Koné,J. Kirchhoff,P. van Aanholt,D. Yedlin,L. Cattermole,Y. M'Vila,J. Defoe,W. Khazri,F. Borini,S. Allardyce,P. Čech,P. Mertesacker,Nacho Monreal,L. Koscielny,Bellerín,M. Özil,A. Ramsey,Mohamed Elneny,A. Iwobi,A. Sánchez,O. Giroud,A. Wenger
LEICESTER CITY,SWANSEA CITY,24 April 2016,35,31962,4 - 0,L,W,L,L,D,L,L,L,L,L,K. Schmeichel,R. Huth,C. Fuchs,D. Simpson,W. Morgan,J. Schlupp,D. Drinkwater,R. Mahrez,N. Kanté,S. Okazaki,L. Ulloa,C. Ranieri,Ł. Fabiański,N. Taylor,A. Williams,Àngel Rangel,F. Fernández,W. Routledge,J. Cork,L. Fer,L. Britton,G. Sigurðsson,A. Ayew,F. Guidolin
TOTTENHAM HOTSPUR,WEST BROMWICH ALBION,26 April 2016,35,35923,1 - 1,W,W,L,W,L,L,W,W,D,W,H. Lloris,J. Vertonghen,D. Rose,K. Walker,T. Alderweireld,M. Dembélé,E. Lamela,C. Eriksen,D. Alli,E. Dier,H. Kane,M. Pochettino,G. Myhill,J. Olsson,G. McAuley,J. Evans,C. Dawson,S. Sessègnon,C. Gardner,D. Fletcher,C. Yacob,J. McClean,S. Rondón,T. Pulis
WEST BROMWICH ALBION,WEST HAM UNITED,30 April 2016,36,25031,0 - 3,L,W,W,D,W,W,D,W,L,L,B. Foster,J. Olsson,G. McAuley,J. Evans,C. Dawson,C. Gardner,D. Fletcher,C. Yacob,J. McClean,S. Rondón,J. Leko,T. Pulis,Adrián,A. Ogbonna,W. Reid,A. Cresswell,D. Payet,M. Noble,C. Kouyaté,M. Antonio,M. Lanzini,A. Carroll,D. Sakho,S. Bilić
STOKE CITY,SUNDERLAND,30 April 2016,36,27667,1 - 1,W,L,D,D,D,W,L,L,D,D,J. Haugaard,E. Pieters,P. Bardsley,R. Shawcross,G. Cameron,C. Adam,G. Whelan,X. Shaqiri,G. Imbula,P. Crouch,M. Arnautović,M. Hughes,V. Mannone,Y. Kaboul,L. Koné,J. Kirchhoff,P. van Aanholt,D. Yedlin,L. Cattermole,Y. M'Vila,J. Defoe,W. Khazri,F. Borini,S. Allardyce
NEWCASTLE UNITED,CRYSTAL PALACE,30 April 2016,36,52107,1 - 0,W,L,L,L,L,W,W,W,D,W,K. Darlow,J. Lascelles,C. Mbemba,P. Dummett,G. Wijnaldum,C. Tioté,M. Sissoko,V. Anita,J. Colback,A. Townsend,P. Cissé,Rafael Benítez,W. Hennessey,D. Delaney,S. Dann,J. Ward,P. Souaré,Y. Cabaye,M. Jedinak,J. Puncheon,J. McArthur,Y. Bolasie,C. Wickham,A. Pardew
EVERTON,AFC BOURNEMOUTH,30 April 2016,36,38345,2 - 1,L,D,W,W,D,W,W,L,L,L,T. Howard,L. Baines,J. Stones,M. Pennington,A. Lennon,D. Gibson,J. McCarthy,T. Cleverley,M. Bešić,R. Barkley,O. Niasse,Roberto Martínez,A. Boruc,T. Elphick,S. Francis,C. Daniels,S. Cook,A. Surman,H. Arter,M. Pugh,M. Ritchie,C. Wilson,J. King,E. Howe
LEICESTER CITY,WEST HAM UNITED,17 April 2016,34,32104,2 - 2,L,W,L,L,D,W,D,W,L,L,K. Schmeichel,R. Huth,C. Fuchs,D. Simpson,W. Morgan,M. Albrighton,D. Drinkwater,R. Mahrez,N. Kanté,S. Okazaki,J. Vardy,C. Ranieri,Adrián,A. Ogbonna,W. Reid,A. Cresswell,D. Payet,M. Noble,V. Moses,C. Kouyaté,M. Antonio,Pedro Obiang,E. Emenike,S. Bilić
AFC BOURNEMOUTH,LIVERPOOL,17 April 2016,34,11386,1 - 2,W,W,L,L,L,L,W,L,L,D,A. Boruc,T. Elphick,S. Francis,C. Daniels,S. Cook,A. Surman,D. Gosling,M. Ritchie,J. Stanislas,M. Gradel,J. King,E. Howe,D. Ward,K. Touré,B. Smith,C. Randall,Lucas Leiva,J. Allen,J. Ibe,K. Stewart,S. Ojo,D. Sturridge,Roberto Firmino,J. Klopp
ARSENAL,CRYSTAL PALACE,17 April 2016,34,59961,1 - 1,W,L,W,L,L,W,W,W,D,W,P. Čech,Nacho Monreal,L. Koscielny,Gabriel Paulista,Bellerín,M. Özil,F. Coquelin,Mohamed Elneny,A. Iwobi,A. Sánchez,D. Welbeck,A. Wenger,W. Hennessey,D. Delaney,S. Dann,J. Ward,P. Souaré,Y. Cabaye,M. Jedinak,J. Ledley,J. Puncheon,Y. Bolasie,C. Wickham,A. Pardew
STOKE CITY,TOTTENHAM HOTSPUR,19 April 2016,34,27442,0 - 4,W,L,D,D,D,W,W,L,W,L,S. Given,R. Shawcross,G. Cameron,Muniesa,P. Wollscheid,I. Afellay,G. Whelan,X. Shaqiri,G. Imbula,Bojan,M. Arnautović,M. Hughes,H. Lloris,J. Vertonghen,D. Rose,K. Walker,T. Alderweireld,M. Dembélé,E. Lamela,C. Eriksen,D. Alli,E. Dier,H. Kane,M. Pochettino
NEWCASTLE UNITED,MANCHESTER CITY,20 April 2016,27,46424,1 - 1,W,L,L,L,L,W,W,D,W,W,K. Darlow,J. Lascelles,C. Mbemba,P. Dummett,C. Tioté,M. Sissoko,V. Anita,J. Colback,A. Townsend,P. Cissé,Ayoze Pérez,Rafael Benítez,J. Hart,V. Kompany,P. Zabaleta,A. Kolarov,E. Mangala,Y. Touré,Jesús Navas,F. Delph,Fernando,K. De Bruyne,S. Agüero,M. Pellegrini
WEST HAM UNITED,WATFORD,21 April 2016,30,34857,3 - 1,W,D,W,L,L,L,W,L,D,L,Adrián,A. Ogbonna,W. Reid,A. Cresswell,D. Payet,M. Noble,C. Kouyaté,M. Antonio,M. Lanzini,A. Carroll,D. Sakho,S. Bilić,Gomes,S. Prödl,J. Holebas,C. Cathcart,J. Paredes,V. Behrami,José Jurado,Mario Suárez,A. Abdi,A. Guédioura,N. Amrabat,Quique Sánchez Flores
MANCHESTER UNITED,CRYSTAL PALACE,21 April 2016,30,75277,2 - 0,L,W,D,L,W,W,W,W,D,W,David de Gea,A. Valencia,M. Darmian,D. Blind,C. Smalling,Mata,M. Schneiderlin,J. Lingard,W. Rooney,A. Martial,M. Rashford,L. van Gaal,J. Speroni,A. Mariappa,D. Delaney,M. Kelly,P. Souaré,Y. Cabaye,M. Jedinak,Lee Chung-Yong,E. Adebayor,B. Sako,W. Zaha,A. Pardew
LIVERPOOL,EVERTON,21 April 2016,27,43854,4 - 0,L,W,L,L,D,L,D,W,W,D,S. Mignolet,M. Sakho,D. Lovren,N. Clyne,Alberto Moreno,J. Milner,Lucas Leiva,A. Lallana,Philippe Coutinho,Roberto Firmino,D. Origi,J. Klopp,Joel Robles,L. Baines,B. Oviedo,Ramiro Funes Mori,J. Stones,A. Lennon,G. Barry,J. McCarthy,R. Barkley,K. Mirallas,R. Lukaku,Roberto Martínez
ARSENAL,WEST BROMWICH ALBION,22 April 2016,30,59568,2 - 0,W,L,W,L,L,L,W,W,D,W,P. Čech,P. Mertesacker,Nacho Monreal,L. Koscielny,Bellerín,M. Özil,A. Ramsey,Mohamed Elneny,A. Iwobi,A. Sánchez,O. Giroud,A. Wenger,B. Foster,G. McAuley,J. Evans,J. Chester,C. Dawson,S. Sessègnon,D. Fletcher,C. Yacob,Sandro,J. McClean,S. Berahino,T. Pulis
